0,179427.90112694114
2.512562814070352,326291.73382314545
5.025125628140704,590469.2814248032
7.5376884422110555,855182.4552321353
10.050251256281408,1119119.7344266013
12.56281407035176,1373520.6320521985
15.075376884422111,1627921.529677796
17.587939698492463,1882322.4273033934
20.100502512562816,2136723.324928991
22.613065326633166,2391124.2225545878
25.12562814070352,2645525.120180186
27.63819095477387,2899926.017805783
30.150753768844222,3154326.9154313803
32.663316582914575,3408727.8130569784
35.175879396984925,3663128.7106825756
37.688442211055275,3917529.608308173
40.20100502512563,4171930.5059337714
42.71356783919598,4426331.403559368
45.22613065326633,4680732.301184966
47.73869346733668,4935133.1988105625
50.25125628140704,5189534.096436161
52.76381909547739,5443934.99406176
55.27638190954774,5698335.891687356
57.78894472361809,5952736.789312953
60.301507537688444,6207137.686938551
62.814070351758794,6461538.584564149
65.32663316582915,6715939.482189746
67.8391959798995,6970340.379815343
70.35175879396985,7224741.27744094
72.8643216080402,7479142.175066539
75.37688442211055,7733543.072692136
77.8894472361809,7987943.9703177335
80.40201005025126,8242344.8679433325
82.91457286432161,8496745.76556893
85.42713567839196,8751146.663194526
87.93969849246231,9005547.560820125
90.45226130653266,9259948.458445722
92.96482412060301,9514349.35607132
95.47738693467336,9768750.253696917
97.98994974874371,10023151.151322514
100.50251256281408,10277552.048948113
103.01507537688443,10531952.946573708
105.52763819095478,10786353.844199307
108.04020100502512,11040754.741824903
110.55276381909547,11295155.6394505
113.06532663316582,11549556.537076095
115.57788944723617,11803957.434701696
118.09045226130654,12058358.332327293
120.60301507537689,12312759.22995289
123.11557788944724,12567160.12757849
125.62814070351759,12821561.025204085
128.14070351758795,13075961.922829686
130.6532663316583,13330362.820455281
133.16582914572865,13584763.718080878
135.678391959799,13839164.615706474
138.19095477386935,14093565.513332073
140.7035175879397,14347966.410957672
143.21608040201005,14602367.308583267
145.7286432160804,14856768.206208866
148.24120603015075,15111169.103834463
150.7537688442211,15365570.00146006
153.26633165829145,15619970.899085658
155.7788944723618,15874371.796711251
158.29145728643215,16128772.69433685
160.80402010050253,16383173.591962453
163.31658291457288,16637574.489588048
165.82914572864323,16891975.387213647
168.34170854271358,17146376.284839243
170.85427135678393,17400777.182464838
173.36683417085428,17655178.08009044
175.87939698492463,17909578.97771604
178.39195979899498,18163979.87534163
180.90452261306532,18418380.772967227
183.41708542713567,18672781.67059283
185.92964824120602,18927182.56821842
188.44221105527637,19181583.465844024
190.95477386934672,19435984.363469623
193.46733668341707,19690385.26109522
195.97989949748742,19944786.158720814
198.4924623115578,20199187.056346416
201.00502512562815,20453587.95397201
203.5175879396985,20707988.851597615
206.03015075376885,20962389.74922321
208.5427135678392,21216790.646848805
211.05527638190955,21471191.544474408
213.5678391959799,21725592.442100003
216.08040201005025,21979993.3397256
218.5929648241206,22234394.237351198
221.10552763819095,22488795.13497679
223.6180904522613,22743196.03260239
226.13065326633165,22997596.930227984
228.643216080402,23251997.827853583
231.15577889447235,23506398.725479186
233.66834170854273,23760799.62310478
236.18090452261308,24015200.520730376
238.69346733668343,24269601.41835597
241.20603015075378,24524002.315981574
243.71859296482413,24778403.213607173
246.23115577889448,25032804.111232772
248.74371859296483,25287205.008858368
251.25628140703517,25541605.906483963
253.76884422110552,25796006.80410956
256.2814070351759,26050407.70173516
258.79396984924625,26304808.599360757
261.3065326633166,26559209.496986352
263.81909547738695,26813610.394611955
266.3316582914573,27068011.29223755
268.84422110552765,27322412.189863145
271.356783919598,27576813.08748874
273.86934673366835,27831213.985114336
276.3819095477387,28085614.88273994
278.89447236180905,28340015.780365534
281.4070351758794,28594416.677991133
283.91959798994975,28848817.575616732
286.4321608040201,29103218.473242328
288.94472361809045,29357619.370867927
291.4572864321608,29612020.26849352
293.96984924623115,29866421.16611912
296.4824120603015,30120822.063744716
298.99497487437185,30375222.96137031
301.5075376884422,30629623.858995914
304.02010050251255,30884024.75662151
306.5326633165829,31138425.654247105
309.04522613065325,31392826.5518727
311.5577889447236,31647227.449498303
314.07035175879395,31901628.3471239
316.5829145728643,32156029.244749494
319.09547738693465,32410430.14237509
321.60804020100505,32664831.0400007
324.1206030150754,32919231.937626295
326.63316582914575,33173632.835251894
329.1457286432161,33428033.73287749
331.65829145728645,33682434.63050309
334.1708542713568,33936835.528128676
336.68341708542715,34191236.42575427
339.1959798994975,34445637.323379874
341.70854271356785,34700038.22100546
344.2211055276382,34954439.11863107
346.73366834170855,35208840.01625666
349.2462311557789,35463240.91388226
351.75879396984925,35717641.81150786
354.2713567839196,35972042.70913346
356.78391959798995,36226443.60675906
359.2964824120603,36480844.50438465
361.80904522613065,36735245.40201025
364.321608040201,36989646.29963585
366.83417085427135,37244047.19726144
369.3467336683417,37498448.09488704
371.85929648241205,37752848.992512636
374.3718592964824,38007249.89013823
376.88442211055275,38261650.787763834
379.3969849246231,38516051.68538943
381.90954773869345,38770452.58301503
384.4221105527638,39024853.48064063
